customer_id,pc1,pc2,segment_id
0074-HDKDG,0.10318968027212921,-0.2719809394183224,0
0076-LVEPS,-1.7103684930575618,0.10942372984717615,0
0078-XZMHT,4.20081152129839,0.035873136709771464,2
0080-EMYVY,-1.296035666447009,1.051834236374689,0
0080-OROZO,1.3484100206968679,-1.8198452776787846,2
0082-LDZUE,-2.849020275748541,0.17494648977223717,0
0082-OQIQY,-0.3563169286597247,-2.188353278507022,0
0083-PIVIK,1.3526803188780026,-0.7379875050966834,2
0089-IIQKO,1.2210653004744922,-1.005563705192686,2
0093-EXYQL,2.034328468546243,-1.1943759773317075,2
0093-XWZFY,0.6754273841903804,-2.0596634148939734,0
0094-OIFMO,-0.7446714479461898,-3.2738924720834013,0
0096-BXERS,-1.4112459401832995,-0.865191542352404,0
0096-FCPUF,-1.5623088549802795,-0.7004092440010983,0
0098-BOWSO,-2.4386039321306576,0.9792505877802293,1
0100-DUVFC,4.312885641896607,-0.8237766889700805,2
0103-CSITQ,4.031182527370521,-1.0671197433411832,2
0104-PPXDV,1.3304239522874475,2.668733007456599,2
0106-GHRQR,-0.8992632648726284,-1.5056306553029946,0
0106-UGRDO,5.590331639226485,-1.0074354047625411,2
0107-WESLM,-3.7597037548068037,-0.14931428840158587,0
0107-YHINA,-0.9957586163424832,-3.4435264915611294,0
0111-KLBQG,1.5488104047676805,-0.09440324997938869,2
0112-QAWRZ,0.45939982221585957,-1.3953838955455526,0
0112-QWPNC,2.9688634061973183,-0.08716821189923557,2
0114-IGABW,2.3502519711676197,1.249992937484457,2
0114-PEGZZ,1.0678300707177415,-2.1296985270958966,0
0114-RSRRW,-1.987756426598776,1.3353714290450212,1
0115-TFERT,1.2004450377818674,-3.207510926560305,0
0117-LFRMW,-1.2738632857448198,-0.39602112480129187,0
0118-JPNOY,-0.21244052139323816,-1.143764545073075,0
0121-SNYRK,-0.3730811081699314,1.3537999153139737,0
0122-OAHPZ,-1.6522119745862345,-2.3862553646906655,0
0123-CRBRT,3.8155519352194185,1.2130870615556892,2
0125-LZQXK,-0.5499386086300143,-3.1080210415309244,0
0128-MKWSG,-1.8690094562912931,0.7620595499186338,0
0129-KPTWJ,3.501978462094668,-1.3644204472072208,2
0129-QMPDR,-0.6818496304952708,1.5699611227264583,1
0130-SXOUN,2.922980415069757,0.02260621267689973,2
0133-BMFZO,-1.3525075391069454,-2.84948421891969,0
0134-XWXCE,0.33003051025126473,-0.16736420274457917,0
0135-NMXAP,-1.1850804013490521,-2.4039165152541364,0
0136-IFMYD,3.507021239458071,-0.8787762644890746,2
0137-OCGAB,-2.709445320765974,-2.435531392446288,0
0137-UDEUO,-4.167774486043051,1.2334196291949666,1
0139-IVFJG,-0.16765962546957267,-1.6060740824448605,0
0141-YEAYS,0.4544061641527408,-0.9946789230487013,0
0142-GVYSN,-2.252651851628199,0.8826620500771044,1
0147-ESWWR,1.3667710881051491,-1.9001419059770301,2
0148-DCDOS,0.04251544575787624,-2.7285633692199376,0
0151-ONTOV,-2.8822613951730682,-1.7076572443111322,0
0156-FVPTA,-0.9257216876695831,-1.1560629048898532,0
0164-APGRB,5.568580315856968,-0.8485706737464164,2
0164-XAIRP,-1.9072678909610417,1.8324981871965946,1
0168-XZKBB,-0.015292746398540365,-1.1643096905072607,0
0174-QRVVY,0.054969760974432354,4.643210914386085,1
0177-PXBAT,2.4510730105000524,-1.5526887712889093,2
0178-CIIKR,-3.3016587311775347,1.9111830761845408,1
0178-SZBHO,0.382382201889002,-1.0592339325854387,0
0181-RITDD,2.8047430438610688,0.8418524297923023,2
0186-CAERR,2.7219169472503277,-2.152937616323065,2
0187-QSXOE,1.250712657988165,-0.6256374277263529,2
0187-WZNAB,0.45424283893123263,0.20738515523203843,0
0188-GWFLE,-3.5071341130525444,1.9587459913713934,1
0191-EQUUH,-0.892748964807019,0.6089419975324996,0
0191-ZHSKZ,0.4294522949498697,-0.6775570637906132,0
0193-ESZXP,2.606022450778663,-1.0632289605419403,2
0195-IESCP,-0.8087516417980146,-2.9390358043741442,0
0196-JTUQI,-1.406336316530438,-0.7549589536651778,0
0196-VULGZ,-0.6231432122658368,-2.149407525342744,0
0197-PNKNK,3.5863912340565847,0.24620987927168841,2
0201-MIBOL,2.279252372615493,-1.4633944715717728,2
0201-OAMXR,3.387962775953104,-0.8939488123657527,2
0203-HHYIJ,-2.1338702568489816,1.4705404128522992,1
0206-OYVOC,0.35456250995517374,4.09250108039916,1
0206-TBWLC,3.4031273241904625,-0.30876067088456527,2
0207-MDKNV,-0.767960008323683,-3.0102842535154655,0
0208-BPQEJ,-3.4813295948879746,0.9289069694019464,1
0212-ISBBF,-1.8040522870232991,-1.5228315459499537,0
0214-JHPFW,2.2482979622284534,0.6483184619250042,2
0215-BQKGS,0.12767291819041474,-1.2903513025828663,0
0218-QNVAS,4.579929777599959,-0.08394552635328177,2
0219-QAERP,-1.5812666077997863,3.605689865455498,1
0219-YTZUE,-0.877091505954554,-2.250757958397086,0
0220-EBGCE,-2.0274071979498345,-3.5134344134507365,0
0221-NAUXK,-2.396231881266999,1.6951624189582535,1
0221-WMXNQ,-1.3122779626366075,-1.5645550397354429,0
0222-CNVPT,0.4462789602694613,1.136205453210214,2
0224-HJAPT,-2.173670067728758,-1.6471700414278583,0
0224-NIJLP,-2.4247626285744794,3.742518612649475,1
0224-RLWWD,-2.140104004602423,-0.8689856864008995,0
0225-ZORZP,-1.5978597704320474,-1.9675299364114045,0
0228-MAUWC,-1.9251184833359922,-0.6892550463714229,0
0229-LFJAF,1.8849665642374909,0.9945797385021754,2
0230-UBYPQ,0.5082584731412163,1.0359390818076417,2
0230-WEQUW,1.3779933245591305,0.371625806255,2
0231-LXVAP,-1.6396424919608104,-2.4026008651085675,0
0233-FTHAV,1.4890833231504363,-1.3067243202386536,2
0234-TEVTT,0.2587439769552803,2.1260350431256763,2
0235-KGSLC,-2.230329232819039,-1.8170350235352053,0
0236-HFWSV,-0.2594329902047725,-2.9188504623455858,0
0237-YFUTL,2.9501174772353282,-2.1150001770770515,2
0238-WHBIQ,4.815226096333441,2.195412802383694,2
0239-OXEXL,0.689850344220771,-0.4509177398698372,2
0244-LGNFY,4.095368912129773,0.8834085788948887,2
0247-SLUJI,-2.999374484856104,2.9806229384840353,1
0248-IPDFW,-1.9025128320326898,-1.1757815545798678,0
0248-PGHBZ,2.8297506268607218,-0.8259143268007846,2
0253-ZTEOB,1.531148006998223,0.6411435076296665,2
0254-FNMCI,4.748504947350701,-1.6206895401861694,2
0254-KCJGT,3.324997141734888,1.007792211730481,2
0254-WWRKD,3.219622784090133,3.1632477142362756,2
0256-LTHVJ,-0.034012797819644336,-2.3891006533501096,0
0257-KXZGU,0.7760175436826459,-0.1727373301211856,0
0257-ZESQC,-0.7693845163278799,-1.7167634492620463,0
0258-NOKBL,-0.5681924148691575,-2.241976888455209,0
0259-GBZSH,-2.242786611295426,-2.534088095872146,0
0260-ZDLGK,-1.3443324911491277,-0.8843972167323021,0
0263-FJTQO,3.2241553668569205,2.238341237711609,2
0264-CNITK,0.8228453885332527,3.185693325753892,1
0265-EDXBD,0.4016681795397302,-1.8667478620354852,0
0265-PSUAE,0.7374389403901536,-1.6555105387822893,0
0266-CLZKZ,4.933435356971082,0.49831313081711764,2
0266-GMEAO,3.811109260197689,-0.016427978061855298,2
0268-QKIWO,-4.012162177548139,0.4430569225992494,1
0269-XFESX,-0.9189224471635866,4.051871398458417,1
0270-THENM,3.0214962819090867,1.1039850031840597,2
0274-JKUJR,-1.3941425565695962,0.34703489575992225,0
0277-BKSQP,-1.120113579928196,-0.4450067801463615,0
0277-ORXQS,2.4120374884584517,2.1987167277845576,2
0278-YXOOG,-4.038785647512521,1.5737398819071966,1
0280-XJGEX,1.9066899331039942,-2.6065576709446483,2
0281-CNTZX,1.4158688480474722,2.526664828309251,1
0282-NVSJS,-2.7890818832217756,0.3499218310070485,0
0285-INHLN,0.10318581430231677,0.9650777704434552,0
0289-IVARM,-0.27757225051435525,-0.6347642882807593,0
0292-WEGCH,1.9029197715264972,-0.5182003508328377,2
0295-PPHDO,-1.2507840684670104,-2.9457010786057976,0
0295-QVKPB,-2.628500126416838,-0.4611809102342872,0
0297-RBCSG,-0.2810149890106641,-0.699090715342815,0
0298-XACET,0.5012116430185102,2.458484162326871,2
0301-FIDRB,2.5800614058140927,0.9937817056306743,2
0301-KOBTQ,-1.4825982028683111,1.9564195467891727,1
0302-JOIVN,-0.6945296926891767,-2.3584208848559123,0
0303-UNCIP,1.052670806667101,0.8292325726806473,2
0303-WMMRN,-3.4487037903678592,1.3995747884013996,1
0305-SQECB,-1.4735243278199226,1.0179295437186158,0
0306-JAELE,-0.9872987393649209,-3.230141326408325,0
0307-BCOPK,-2.1765275392905274,3.062679568914605,1
0308-GIQJT,2.0029485809185297,-1.1014303900203213,2
0308-IVGOK,-1.5481939189417289,0.6350694761344491,0
0310-MVLET,3.0948556682880297,-1.8036417307883654,2
0310-SUCIN,3.109421671588375,-0.4111322998123138,2
0310-VQXAM,-3.265440309402881,1.7964064478709956,1
0311-QYWSS,-2.0027602979878005,-1.2255802647942928,0
0311-UNPFF,0.09533064949688214,-2.7035515991224237,0
0314-TKOSI,-3.0230482007338746,-0.21393142726087683,0
0315-LVCRK,-0.8414737316301213,-1.8240176756013786,0
0318-QUUOB,-0.8460848710120947,-2.9785937346674642,0
0318-ZOPWS,-0.12238825139820604,2.99401685197674,1
0319-QZTCO,-1.572092780140291,0.13888153483113994,0
0320-DWVTU,3.2819631725687515,0.3546211387282957,2
0320-JDNQG,0.5450891090935596,-2.949652719361791,0
0322-CHQRU,-2.699201717611512,-1.07978623798664,0
0322-YINQP,-2.386742296753699,-0.35943732644349147,0
0323-XWWTN,-2.016119208991483,2.9716495537830174,1
0324-BRPCJ,1.8714714710223446,-1.9303919091544206,2
0325-XBFAC,-0.6964655449950532,-3.0904994820649514,0
0326-VDYXE,4.161870765137364,-0.41801826599999725,2
0327-WFZSY,2.618266943841499,-0.7937609710646847,2
0328-GRPMV,-2.0289490819357554,-2.6878589259265073,0
0329-GTIAJ,-0.8637058733845839,-2.813310813627029,0
0330-BGYZE,3.5448525259397483,0.06468467598283659,2
0330-IVZHA,-2.2158182780842357,-1.8876378228547317,0
0334-GDDSO,-2.453752106891818,-3.245186111575418,0
0334-ZFJSR,1.617850435195717,0.7831759924241153,2
0336-KXKFK,0.7174273275471018,0.9670733308632032,2
0336-PIKEI,3.376727611717078,1.1108962580259358,2
0337-CNPZE,0.8688503493606224,-3.2159502869929235,0
0343-QLUZP,0.4597923412455911,0.8902717642932162,2
0345-HKJVM,-1.2408442725833426,-2.5136467904267934,0
0345-XMMUG,2.5232132820506017,0.0564963088105312,2
0347-UBKUZ,-3.7562938421718983,1.7158369099674973,1
0348-SDKOL,1.2228150866864667,-1.6361333226476087,2
0354-VXMJC,-0.32737622398297844,4.766651661684814,1
0354-WYROK,1.180450269155231,-2.6580525595004056,0
0356-ERHVT,-1.98408999351417,-0.3953861813654693,0
0356-OBMAC,2.3209063001314747,-1.4158013622559553,2
0357-NVCRI,-3.00125892849802,2.770852290462673,1
0361-HJRDX,1.7863732211641177,1.2318931681573462,2
0362-RAOQO,-1.2466007121845442,3.4632053677950254,1
0362-ZBZWJ,-0.35664818146922334,-2.799600147504252,0
0363-QJVFX,0.49530073113737255,-2.813471018701753,0
0363-SVHYR,4.553731495924502,1.3837239696822388,2
0365-BZUWY,-0.21543814811500112,-2.111701445013918,0
0365-GXEZS,-0.4650107076206208,-1.0392003158768495,0
0365-TRTPY,-0.14112104531668443,-1.9719614153963922,0
0366-NQSHS,-3.0715764624023585,1.9693290953058196,1
0369-ZGOVK,0.7925108464626476,-0.4614146733117492,0
0373-AIVNJ,-2.314027585883994,0.814854403096671,0
0374-AACSZ,-2.682717207913369,-1.2004113497501823,0
0374-FIUCA,0.2708141037054301,3.321206490956658,1
0374-IOEGQ,-2.579486359247165,-0.7061044288462411,0
0375-HVGXO,-3.164212311770655,-1.0752624550483132,0
0376-OIWME,1.2999027024722887,-2.1312331173481747,0
0376-YMCJC,-0.2086443115077713,-2.375690478764278,0
0377-JBKKT,0.4569640024417055,0.3488253070613518,0
0378-CJKPV,2.9288437881770273,0.2452245360805708,2
0378-NHQXU,-0.3174506979874649,-1.4384609586492016,0
0378-TOVMS,-1.082298757507613,-2.90399821446193,0
0378-XSZPU,1.2920986838176387,1.3856035015346366,2
0379-DJQHR,3.3998410418203924,1.5157196474911827,2
0380-NEAVX,1.6578837816894587,-1.3972480240627974,2
0380-ZCSBI,-3.5928218679091013,2.170040965152523,1
0383-CLDDA,3.293975803168396,0.9466198907103983,2
0384-LPITE,-0.6375460019091891,0.6213462635097285,0
0384-RVBPI,-1.9552297166210293,-0.3540095283096391,0
0386-CWRGM,0.37077856491496997,4.34662403377364,1
0388-EOPEX,-1.2600368230367462,-2.5822331709886517,0
0390-DCFDQ,-2.3325481201642133,-1.6048064905361792,0
0392-BZIUW,3.2369814302186164,0.3979436963402373,2
0394-YONDK,-0.9750152991886805,3.913279730987811,1
0396-HUJBP,-3.4782772849607575,1.8300664218942655,1
0396-UKGAI,-1.468729697701515,-0.9341665285918657,0
0396-YCHWO,1.449114042145534,-1.9345686266755184,2
0397-GZBBC,0.7150475528789891,-2.4478393873930044,0
0397-ZXWQF,1.57389013186342,3.4188652825996493,1
0401-WDBXM,3.3940309363652785,-0.7911631415252013,2
0402-CQAJN,0.8356496049247141,-2.996587570732699,0
0402-OAMEN,1.4307669611339355,3.427779731745534,1
0404-AHASP,1.9699817937174215,4.903746375396749,1
0404-SWRVG,-1.889682802138122,-3.071787401496676,0
0406-BPDVR,2.8484078270661617,-0.5354978846732745,2
0407-BDJKB,2.0937209990481773,-2.140638207712033,2
0409-WTMPL,4.34382507989615,0.07784179279019231,2
0410-IPFTY,0.08970187070002354,-2.134412958898595,0
0411-EZJZE,-1.8041925340498977,-1.3699339814215488,0
0412-UCCNP,0.9603907711881506,-0.19794783651427064,2
0415-MOSGF,-3.301524224548623,-0.2523873314463481,0
0419-YAAPX,1.1070006059330484,-0.4677701609984015,2
0420-BWTPW,-3.1921075366598983,0.35487903960216377,0
0420-HLGXF,1.0050934106439589,-1.5436817442104838,0
0420-TXVSG,4.0188902163509095,2.3615001076848032,2
0422-OHQHQ,-1.445775239240891,3.7600712672638594,1
0422-UXFAP,4.059658045451225,-0.8127971838801034,2
0423-UDIJQ,-2.0367563113142833,1.085920303593158,0
0426-TIRNE,-3.834297389502676,1.6184324768960192,1
0428-AXXLJ,-1.9498331994336704,1.4619360252264382,1
0428-IKYCP,1.0064364881933772,-1.4071910751627692,0
0430-IHCDJ,-2.207663890550049,-1.2344081822540953,0
0431-APWVY,1.1676930868840028,-1.251636895984459,2
0432-CAJZV,-1.674381594700617,-0.8608604161937826,0
0434-CSFON,2.3993546370761485,-1.7950785504550568,2
0436-TWFFZ,2.5446619922675757,0.6355114822245831,2
0439-IFYUN,-1.3873045771044352,-2.13995820405452,0
0440-EKDCF,2.606317773703029,2.019610623191103,2
0440-MOGPM,0.41049980244002116,-0.9411510298305421,0
0440-QEXBZ,-0.3962564381670049,0.3803350310090236,0
0440-UEDAI,2.3090236646785445,-0.2556418031281575,2
0442-TDYUO,-0.1653401619205143,3.29821376341809,1
0442-ZXKVS,4.189434379418816,-1.540797567589294,2
0447-BEMNG,-0.11739835624063218,-1.6520222760518761,0
0447-RXSGD,0.05413257244284137,-2.540259336715071,0
0454-OKRCT,1.1713975685004832,-0.4130119581970216,2
0455-ENTCR,3.6654296813645426,0.5863854423092989,2
0455-XFASS,-0.9691827430412305,-1.4139872493040024,0
0458-HEUZG,-1.9190269718658928,1.3438691722405314,0
0459-SPZHJ,2.359931673078562,1.1338082155552156,2
0461-CVKMU,-0.1308999660363523,-2.336905902465679,0
0463-TXOAK,-0.615999741684881,3.6378038416473357,1
0463-WZZKO,-4.053669457238529,1.5105131782186652,1
0463-ZSDNT,-1.6416692469301286,-1.4979920107357179,0
0464-WJTKO,0.6842474235301303,3.9427057074561738,1
0468-YRPXN,0.788947278939504,-1.2783183446237452,0
0471-ARVMX,3.9373782176632592,-1.034786570742091,2
0471-LVHGK,0.6081484142919439,-0.8535447540489945,0
0475-RIJEP,1.2741026400290032,-2.180878664555578,2
0479-HMSWA,1.3445022544817515,-1.3539160762199751,2
0480-BIXDE,0.1054554138423445,-1.8123196931214016,0
0480-KYJVA,2.1517474976746205,5.149844690735497,1
0481-SUMCB,2.4932595982646872,-1.3413906971564378,2
0484-FFVBJ,0.06706830955417198,-0.11745128757348343,0
0484-JPBRU,-1.482021450200336,0.9006086268859195,1
0485-ZBSLN,1.2441390239170602,4.801914765288722,1
0486-HECZI,2.071826510692128,-2.416707662600881,2
0486-LGCCH,-1.7872997455476995,3.597444526590515,1
0487-CRLZF,1.4594078514723166,0.07407364940711972,2
0487-RPVUM,1.7555384842677693,-1.5053051068095546,2
0487-VVUVK,-1.9052090005278581,2.5693193447368126,1
0488-GSLFR,-2.13581273157303,-2.7084520318576306,0
0489-WMEMG,-0.4278114761430732,-0.3006104999020459,0
0491-KAPQG,-1.2289085279384582,-2.065372509697132,0
0495-RVCBF,-1.7321243413268148,-2.6685869303995498,0
0495-ZBNGW,-1.258716422845135,-2.318800178237414,0
0496-AHOOK,1.3075157108315052,0.0020736115044435476,2
0504-HHAPI,-1.0720625226734402,-0.9717784670431132,0
0505-SPOOW,0.9664799084643185,3.533018860026183,1
0506-LVNGN,-1.6609172764912064,-1.6950205761797936,0
0506-YLVKJ,0.04944316964450909,3.3084616665301088,1
0508-OOLTO,-1.1111584828280203,-1.4281649304415154,0
0508-SQWPL,1.452334716133448,3.7653328702095887,1
0511-JTEOY,-2.935620492986557,-1.281844386982719,0
0512-FLFDW,3.1578604490118742,0.27858847038826806,2
0513-RBGPE,0.7066009243210357,1.4681998991334393,2
0515-YPMCW,-2.2553350026318175,-1.3917368019388934,0
0516-OOHAR,1.3259919437359888,-0.5810265143829595,2
0516-QREYC,-1.7047558607170368,2.8858730557225205,1
0516-UXRMT,2.4011689313379057,-1.565003461413374,2
0516-VRYBW,-2.4485562437587047,1.6597548341761748,1
0516-WJVXC,-1.8474354517401437,-1.6277307969867434,0
0519-DRGTI,-1.6794936204946804,3.282466219715258,1
0519-XUZJU,-2.5967818098987085,-1.1868396983014005,0
0520-FDVVT,1.5696900448035451,-2.2480206208855926,2
0523-VNGTF,0.2531785453274247,-0.17684140490081782,0
0524-IAVZO,-0.22253052727647693,-2.478870034809146,0
0526-SXDJP,1.975892945840547,1.9626123722157378,2
0529-ONKER,-1.6432222465173008,-1.9169676007636214,0
0530-IJVDB,4.730036869136929,-0.694850008286033,2
0531-XBKMM,2.0443169502039606,0.9631145057249322,2
0531-ZZJWQ,2.970707252396973,0.24998435532304578,2
0533-BNWKF,2.672868514423918,-2.089605622910178,2
0533-UCAAU,2.672994157291992,1.5582004295927128,2
0536-ACXIP,5.512814410170347,-0.2988143617230032,2
0536-BGFMZ,-1.5087947503725154,2.8664028822882965,1
0536-ESJEP,2.2957433976564867,0.37622380623092916,2
0537-QYZZN,0.7208771733102682,-0.5613521228360975,0
0541-FITGH,-1.6022421838270064,-0.6829744099285406,0
0547-HURJB,-3.4305559387083067,2.300724383070819,1
0549-CYCQN,1.2708695015760938,-0.8065805782178096,2
0550-DCXLH,-1.2818054587056722,-0.47866147900106826,0
0556-FJEGU,3.0498438813244544,0.376748271797566,2
0557-ASKVU,-0.14261474742391636,1.4095895140297212,0
0559-CKHUS,0.05469543712953278,3.3911056531009947,1
0562-FGDCR,3.0248368244950923,2.451097651025499,2
0562-HKHML,1.5413935921330228,4.966528348624579,1
0562-KBDVM,1.1411869585928454,0.4585997589130802,2
0564-JJHGS,-0.9185588936365914,-2.772865689726346,0
0564-MUUQK,0.7353247897841392,-2.1220897648848096,0
0565-IYCGT,3.163007923975845,0.49375699190964,2
0565-JUPYD,2.639343870980534,-0.5573628231932716,2
0567-GGCAC,-2.067885545011082,-1.0677485834005773,0
0567-XRHCU,1.244255654284785,1.711110467026958,2
0568-ONFPC,-3.288905483748508,-0.048686621640704884,1
0570-BFQHT,-1.3673629527191398,-1.9011873973092606,0
0572-ZJKLT,4.003145202859973,1.3253444381079174,2
0575-CUQOV,3.7684597384308764,-0.5955386255869892,2
0576-WNXXC,0.45264179071716487,-2.7704649646448263,0
0577-WHMEV,-0.12152627603306677,-2.059852998778516,0
0578-SKVMF,-0.6415417795787215,-1.527169451335393,0
0580-PIQHM,2.7683425499595105,-1.6264391226196449,2
0581-BXBUB,-0.5791231291899774,-0.5334349391896056,0
0581-MDMPW,-0.0750865280913486,-1.2178675932402907,0
0582-AVCLN,-0.5135174931147539,3.8514211453251455,1
0584-BJQGZ,0.049230286782434275,-2.115053070981891,0
0585-EGDDA,1.5783680541097918,-1.451543171768906,2
0587-DMGBH,-2.1971928384205093,-1.3977471182687935,0
0594-UFTUL,-2.5909695222393427,2.393485339664085,1
0595-ITUDF,2.0389074600095705,-1.862318541120833,2
0596-BQCEQ,2.960315348653527,-2.3253857583065156,2
0599-XNYDO,-0.4365552387104663,-1.6275147077620102,0
0601-WZHJF,-1.7638860063289572,-0.39844294712583395,0
0602-DDUML,1.5664096450824196,0.7236102611714216,2
0603-OLQDC,-1.6160094030975265,-0.9152563868423155,0
0603-TPMIB,0.7521632141377927,4.22085877370366,1
0604-THJFP,2.3703833073957843,1.2985540657341108,2
0607-DAAHE,0.12959854955337732,2.527501994936644,1
0607-MVMGC,1.5416775274087984,1.194854008177496,2
0608-JDVEC,-0.060837625292746084,3.0898287549467214,1
0611-DFXKO,-0.6486391426030838,-1.203778752318787,0
0612-RTZZA,-3.4507927166365926,-0.8535085715008253,0
0613-WUXUM,1.1601139491588393,4.0527155728447095,1
0616-ATFGB,-3.4222183784989926,-0.9950278973414399,0
0617-AQNWT,1.280546874679968,0.5137946947124301,2
0617-FHSGK,-0.2986356766345333,-0.5247843997888061,0
0618-XWMSS,-0.150265619813396,-2.36678572087706,0
0619-OLYUR,5.163312198676754,0.13043627200684332,2
0620-DLSLK,-1.4943564907796196,-1.371064760311682,0
0620-XEFWH,-3.075404624841625,2.3635514505351907,1
0621-CXBKL,-1.158441607472884,3.4355586900553186,1
0621-HJWXJ,1.871823398136521,-1.3007932236924336,2
0621-JFHOL,-2.4139680446791436,0.6576281703593114,0
0621-TSSMU,0.02413391713405939,3.742285764297112,1
0621-TWIEM,-1.966038928644366,-2.082155027051417,0
0623-EJQEG,1.9377704468649417,-0.9341913427796589,2
0623-GDISB,-1.9936240575738413,-1.3200898109083254,0
0623-IIHUG,-2.041519314440663,-1.517323834834102,0
0625-AFOHS,-0.870742026576681,3.7613868570978917,1
0626-QXNGV,1.6800629971561936,4.203389690739685,1
0628-CNQRM,0.05168755235796905,-1.0623456976366048,0
0634-SZPQA,-0.8929130045675873,-2.582378370433257,0
0635-WKOLD,0.9526352163089716,1.5972517182995822,2
0637-KVDLV,-2.0939816873256003,-2.879817087961891,0
0637-UBJRP,-0.4904000430667984,-1.9594233368928862,0
0637-YLETY,-0.7552987677493322,-2.0843035438790607,0
0639-TSIQW,3.16488683938646,-1.250642192981896,2
0640-YJTPY,0.6732347604198851,3.7622664096352083,1
0641-EVBOJ,-1.2062065746691437,-1.119841986555386,0
0643-OKLRP,1.206359373058086,-1.5806011634216255,2
0644-OQMDK,-2.29507260917956,-2.251892488612221,0
0650-BWOZN,-0.07525275475993747,-1.2149502979399744,0
0654-HMSHN,0.14637430413473082,-2.1902629627919397,0
0654-PQKDW,2.9744995567894397,0.3542290496716412,2
0655-RBDUG,-1.7746068270229727,-3.6564592379938996,0
0655-YDGFJ,-1.5277526494348719,-0.6014966651148127,0
0657-DOGUM,2.189945261041169,0.3845417676488351,2
0661-KBKPA,2.8127626134029473,1.333330503654814,2
0661-KQHNK,-2.1077971394588113,3.6431310691407255,1
0661-WCQNQ,-0.3027590714385917,1.2836471837286914,0
0661-XEYAN,-3.4768083613796508,-0.6785372135365042,0
0665-XHDJU,4.769714723339356,-0.18580239009573088,2
0666-UXTJO,0.8953779439476743,-0.5275631974440835,0
0667-NSRGI,0.8957053175229336,0.964012886610823,2
0668-OGMHD,-1.6379625199510546,0.18871726156411223,0
0670-ANMUU,2.0714715093826825,0.16095422560816258,2
0670-KDOMA,-3.537030454244841,1.4185175407498407,1
0673-IGUQO,-3.3225497072051553,2.1615103878118096,1
0674-DGMAQ,2.7238509652970118,-0.14232601481593407,2
0674-EYYZV,-1.9042488125587547,-1.0752085766277542,0
0674-GCDXG,3.6937980390724605,-0.23676960708658054,2
0675-NCDYU,5.459771743152908,0.4216744760751593,2
0678-RLHVP,2.629838784896803,-0.42286220628195753,2
0679-IDSTG,-1.3703327422800882,-2.298290987132678,0
0679-TDGAK,2.254900801381604,-0.13692241552614967,2
0680-DFNNY,-0.05198568346362717,-2.995071432559798,0
0682-USIXD,-0.12195675530322882,-1.9195276632015061,0
0684-AOSIH,-1.1569268504841175,-2.094367999058206,0
0685-MLYYM,-2.521070400212921,-2.3151787938802637,0
0687-ZVTHB,2.5403907391343052,0.7363257893575473,2
0689-DSXGL,1.7162826224193806,-1.1059533138511655,2
